Image,Left Shoulder-Left Elbow-Left Wrist,Right Shoulder-Right Elbow-Right Wrist,Left Shoulder-Left Hip-Left Knee,Right Shoulder-Right Hip-Right Knee,Left Elbow-Left Shoulder-Left Hip,Right Elbow-Right Shoulder-Right Hip,Left Hip-Left Knee-Left Ankle,Right Hip-Right Knee-Right Ankle,Nose-Left Eye_distance,Nose-Right Eye_distance,Nose-Left Ear_distance,Nose-Right Ear_distance,Nose-Left Shoulder_distance,Nose-Right Shoulder_distance,Nose-Left Elbow_distance,Nose-Right Elbow_distance,Nose-Left Wrist_distance,Nose-Right Wrist_distance,Nose-Left Hip_distance,Nose-Right Hip_distance,Nose-Left Knee_distance,Nose-Right Knee_distance,Nose-Left Ankle_distance,Nose-Right Ankle_distance,Left Eye-Right Eye_distance,Left Eye-Left Ear_distance,Left Eye-Right Ear_distance,Left Eye-Left Shoulder_distance,Left Eye-Right Shoulder_distance,Left Eye-Left Elbow_distance,Left Eye-Right Elbow_distance,Left Eye-Left Wrist_distance,Left Eye-Right Wrist_distance,Left Eye-Left Hip_distance,Left Eye-Right Hip_distance,Left Eye-Left Knee_distance,Left Eye-Right Knee_distance,Left Eye-Left Ankle_distance,Left Eye-Right Ankle_distance,Right Eye-Left Ear_distance,Right Eye-Right Ear_distance,Right Eye-Left Shoulder_distance,Right Eye-Right Shoulder_distance,Right Eye-Left Elbow_distance,Right Eye-Right Elbow_distance,Right Eye-Left Wrist_distance,Right Eye-Right Wrist_distance,Right Eye-Left Hip_distance,Right Eye-Right Hip_distance,Right Eye-Left Knee_distance,Right Eye-Right Knee_distance,Right Eye-Left Ankle_distance,Right Eye-Right Ankle_distance,Left Ear-Right Ear_distance,Left Ear-Left Shoulder_distance,Left Ear-Right Shoulder_distance,Left Ear-Left Elbow_distance,Left Ear-Right Elbow_distance,Left Ear-Left Wrist_distance,Left Ear-Right Wrist_distance,Left Ear-Left Hip_distance,Left Ear-Right Hip_distance,Left Ear-Left Knee_distance,Left Ear-Right Knee_distance,Left Ear-Left Ankle_distance,Left Ear-Right Ankle_distance,Right Ear-Left Shoulder_distance,Right Ear-Right Shoulder_distance,Right Ear-Left Elbow_distance,Right Ear-Right Elbow_distance,Right Ear-Left Wrist_distance,Right Ear-Right Wrist_distance,Right Ear-Left Hip_distance,Right Ear-Right Hip_distance,Right Ear-Left Knee_distance,Right Ear-Right Knee_distance,Right Ear-Left Ankle_distance,Right Ear-Right Ankle_distance,Left Shoulder-Right Shoulder_distance,Left Shoulder-Left Elbow_distance,Left Shoulder-Right Elbow_distance,Left Shoulder-Left Wrist_distance,Left Shoulder-Right Wrist_distance,Left Shoulder-Left Hip_distance,Left Shoulder-Right Hip_distance,Left Shoulder-Left Knee_distance,Left Shoulder-Right Knee_distance,Left Shoulder-Left Ankle_distance,Left Shoulder-Right Ankle_distance,Right Shoulder-Left Elbow_distance,Right Shoulder-Right Elbow_distance,Right Shoulder-Left Wrist_distance,Right Shoulder-Right Wrist_distance,Right Shoulder-Left Hip_distance,Right Shoulder-Right Hip_distance,Right Shoulder-Left Knee_distance,Right Shoulder-Right Knee_distance,Right Shoulder-Left Ankle_distance,Right Shoulder-Right Ankle_distance,Left Elbow-Right Elbow_distance,Left Elbow-Left Wrist_distance,Left Elbow-Right Wrist_distance,Left Elbow-Left Hip_distance,Left Elbow-Right Hip_distance,Left Elbow-Left Knee_distance,Left Elbow-Right Knee_distance,Left Elbow-Left Ankle_distance,Left Elbow-Right Ankle_distance,Right Elbow-Left Wrist_distance,Right Elbow-Right Wrist_distance,Right Elbow-Left Hip_distance,Right Elbow-Right Hip_distance,Right Elbow-Left Knee_distance,Right Elbow-Right Knee_distance,Right Elbow-Left Ankle_distance,Right Elbow-Right Ankle_distance,Left Wrist-Right Wrist_distance,Left Wrist-Left Hip_distance,Left Wrist-Right Hip_distance,Left Wrist-Left Knee_distance,Left Wrist-Right Knee_distance,Left Wrist-Left Ankle_distance,Left Wrist-Right Ankle_distance,Right Wrist-Left Hip_distance,Right Wrist-Right Hip_distance,Right Wrist-Left Knee_distance,Right Wrist-Right Knee_distance,Right Wrist-Left Ankle_distance,Right Wrist-Right Ankle_distance,Left Hip-Right Hip_distance,Left Hip-Left Knee_distance,Left Hip-Right Knee_distance,Left Hip-Left Ankle_distance,Left Hip-Right Ankle_distance,Right Hip-Left Knee_distance,Right Hip-Right Knee_distance,Right Hip-Left Ankle_distance,Right Hip-Right Ankle_distance,Left Knee-Right Knee_distance,Left Knee-Left Ankle_distance,Left Knee-Right Ankle_distance,Right Knee-Left Ankle_distance,Right Knee-Right Ankle_distance,Left Ankle-Right Ankle_distance,Label
40,,162.96448869056903,175.46602981525348,165.26443195016577,102.16329900108525,19.859779049620066,177.26305258588386,177.16075001249538,0.0,0.0,0.0,285.38092041015625,249.9415283203125,298.67547607421875,0.0,310.3296813964844,0.0,312.4364318847656,262.7134094238281,294.3410949707031,295.7546081542969,322.32086181640625,346.30255126953125,366.1526184082031,0.0,0.0,285.38092041015625,249.9415283203125,298.67547607421875,0.0,310.3296813964844,0.0,312.4364318847656,262.7134094238281,294.3410949707031,295.7546081542969,322.32086181640625,346.30255126953125,366.1526184082031,0.0,285.38092041015625,249.9415283203125,298.67547607421875,0.0,310.3296813964844,0.0,312.4364318847656,262.7134094238281,294.3410949707031,295.7546081542969,322.32086181640625,346.30255126953125,366.1526184082031,285.38092041015625,249.9415283203125,298.67547607421875,0.0,310.3296813964844,0.0,312.4364318847656,262.7134094238281,294.3410949707031,295.7546081542969,322.32086181640625,346.30255126953125,366.1526184082031,39.01154708862305,18.37325096130371,285.38092041015625,62.637115478515625,285.38092041015625,89.17547607421875,65.5469970703125,56.47098922729492,139.62054443359375,136.18995666503906,215.87356567382812,221.607421875,48.97138595581055,249.9415283203125,70.7263412475586,249.9415283203125,88.45146179199219,43.88243865966797,56.95287322998047,122.9762191772461,128.10362243652344,201.32070922851562,210.51263427734375,298.67547607421875,47.06599044799805,298.67547607421875,75.0462875366211,62.2515983581543,44.418270111083984,129.90586853027344,123.20247650146484,204.257568359375,208.6634521484375,310.3296813964844,0.0,312.4364318847656,262.7134094238281,294.3410949707031,295.7546081542969,322.32086181640625,346.30255126953125,366.1526184082031,310.3296813964844,28.76778793334961,48.47035598754883,15.989943504333496,88.93281555175781,77.3742446899414,159.30963134765625,162.4103546142578,312.4364318847656,262.7134094238281,294.3410949707031,295.7546081542969,322.32086181640625,346.30255126953125,366.1526184082031,52.65140151977539,33.46474838256836,62.48844909667969,48.60733413696289,130.57723999023438,133.7718963623047,32.88717269897461,79.18216705322266,85.40071868896484,157.49087524414062,166.6993408203125,85.65332794189453,79.72598266601562,160.02890014648438,165.18142700195312,30.467985153198242,78.35365295410156,89.02725219726562,82.13150024414062,85.50608825683594,21.28118896484375,plank
41,,150.96390096036998,179.66253902244435,157.90394689299322,93.40634078696858,34.929624981485645,176.90148969198006,177.17353612662166,0.0,0.0,0.0,0.0,254.31048583984375,302.05352783203125,0.0,317.75494384765625,0.0,316.1178894042969,259.68634033203125,290.47991943359375,285.279296875,313.9245910644531,335.70233154296875,357.00732421875,0.0,0.0,0.0,254.31048583984375,302.05352783203125,0.0,317.75494384765625,0.0,316.1178894042969,259.68634033203125,290.47991943359375,285.279296875,313.9245910644531,335.70233154296875,357.00732421875,0.0,0.0,254.31048583984375,302.05352783203125,0.0,317.75494384765625,0.0,316.1178894042969,259.68634033203125,290.47991943359375,285.279296875,313.9245910644531,335.70233154296875,357.00732421875,0.0,254.31048583984375,302.05352783203125,0.0,317.75494384765625,0.0,316.1178894042969,259.68634033203125,290.47991943359375,285.279296875,313.9245910644531,335.70233154296875,357.00732421875,254.31048583984375,302.05352783203125,0.0,317.75494384765625,0.0,316.1178894042969,259.68634033203125,290.47991943359375,285.279296875,313.9245910644531,335.70233154296875,357.00732421875,47.77614974975586,254.31048583984375,74.93095397949219,254.31048583984375,91.88053131103516,39.584171295166016,49.97444534301758,114.1788330078125,122.49420928955078,198.13299560546875,210.47747802734375,302.05352783203125,48.068695068359375,302.05352783203125,77.34899139404297,61.4660530090332,41.140933990478516,122.76588439941406,119.15445709228516,201.6405792236328,209.56640625,317.75494384765625,0.0,316.1178894042969,259.68634033203125,290.47991943359375,285.279296875,313.9245910644531,335.70233154296875,357.00732421875,317.75494384765625,31.719369888305664,58.1776123046875,27.577098846435547,87.45792388916016,75.92372131347656,158.88096618652344,164.62014770507812,316.1178894042969,259.68634033203125,290.47991943359375,285.279296875,313.9245910644531,335.70233154296875,357.00732421875,61.75785446166992,42.85591506958008,59.730308532714844,44.33333206176758,127.18277740478516,133.08042907714844,31.597705841064453,74.5951156616211,84.68399047851562,158.56771850585938,171.2096710205078,81.6271743774414,80.02588653564453,161.45578002929688,170.5545654296875,30.00758171081543,84.03038787841797,97.80042266845703,83.0523681640625,90.58036804199219,21.52875328063965,plank
42,,66.90524095826497,178.61040302231723,155.7906317222779,86.77931559381787,38.03743618592232,175.5335803861449,178.5909643039394,0.0,0.0,0.0,0.0,268.0261535644531,312.15179443359375,0.0,330.186767578125,0.0,0.0,268.7732849121094,297.45599365234375,287.3377380371094,317.3819885253906,333.4334716796875,359.37054443359375,0.0,0.0,0.0,268.0261535644531,312.15179443359375,0.0,330.186767578125,0.0,0.0,268.7732849121094,297.45599365234375,287.3377380371094,317.3819885253906,333.4334716796875,359.37054443359375,0.0,0.0,268.0261535644531,312.15179443359375,0.0,330.186767578125,0.0,0.0,268.7732849121094,297.45599365234375,287.3377380371094,317.3819885253906,333.4334716796875,359.37054443359375,0.0,268.0261535644531,312.15179443359375,0.0,330.186767578125,0.0,0.0,268.7732849121094,297.45599365234375,287.3377380371094,317.3819885253906,333.4334716796875,359.37054443359375,268.0261535644531,312.15179443359375,0.0,330.186767578125,0.0,0.0,268.7732849121094,297.45599365234375,287.3377380371094,317.3819885253906,333.4334716796875,359.37054443359375,44.16142654418945,268.0261535644531,81.29326629638672,268.0261535644531,268.0261535644531,40.114524841308594,47.19975280761719,114.95703887939453,122.94927215576172,199.36204528808594,213.22042846679688,312.15179443359375,57.474952697753906,312.15179443359375,312.15179443359375,60.03837585449219,40.699989318847656,123.0225830078125,119.73995208740234,202.4778594970703,211.30430603027344,330.186767578125,0.0,0.0,268.7732849121094,297.45599365234375,287.3377380371094,317.3819885253906,333.4334716796875,359.37054443359375,330.186767578125,330.186767578125,61.928794860839844,35.70805358886719,83.94892883300781,69.74852752685547,152.7916717529297,158.06048583984375,0.0,268.7732849121094,297.45599365234375,287.3377380371094,317.3819885253906,333.4334716796875,359.37054443359375,268.7732849121094,297.45599365234375,287.3377380371094,317.3819885253906,333.4334716796875,359.37054443359375,29.170555114746094,74.8501968383789,84.91517639160156,159.31646728515625,173.73619079589844,82.3491439819336,81.45053100585938,162.931884765625,173.34703063964844,30.817323684692383,84.58692169189453,100.82086181640625,83.43325805664062,91.9095458984375,26.152318954467773,plank
43,,96.48588866861975,176.3644455779203,154.80950236876225,81.54213144392719,37.93854870711887,178.3686553068338,176.546224232491,0.0,0.0,0.0,0.0,284.9765319824219,331.8860778808594,0.0,344.3104553222656,0.0,321.2034912109375,281.8772277832031,312.53277587890625,296.329833984375,327.8095397949219,332.7528991699219,361.21124267578125,0.0,0.0,0.0,284.9765319824219,331.8860778808594,0.0,344.3104553222656,0.0,321.2034912109375,281.8772277832031,312.53277587890625,296.329833984375,327.8095397949219,332.7528991699219,361.21124267578125,0.0,0.0,284.9765319824219,331.8860778808594,0.0,344.3104553222656,0.0,321.2034912109375,281.8772277832031,312.53277587890625,296.329833984375,327.8095397949219,332.7528991699219,361.21124267578125,0.0,284.9765319824219,331.8860778808594,0.0,344.3104553222656,0.0,321.2034912109375,281.8772277832031,312.53277587890625,296.329833984375,327.8095397949219,332.7528991699219,361.21124267578125,284.9765319824219,331.8860778808594,0.0,344.3104553222656,0.0,321.2034912109375,281.8772277832031,312.53277587890625,296.329833984375,327.8095397949219,332.7528991699219,361.21124267578125,46.95815658569336,284.9765319824219,78.67483520507812,284.9765319824219,69.79344177246094,42.011966705322266,47.71678161621094,117.15141296386719,126.27030944824219,198.00186157226562,215.0337677001953,331.8860778808594,54.84098434448242,331.8860778808594,63.03330993652344,66.01644897460938,44.26313400268555,128.70596313476562,126.00611877441406,205.17225646972656,216.69412231445312,344.3104553222656,0.0,321.2034912109375,281.8772277832031,312.53277587890625,296.329833984375,327.8095397949219,332.7528991699219,361.21124267578125,344.3104553222656,25.4918270111084,62.66170883178711,33.7322883605957,89.97652435302734,77.5412826538086,157.87322998046875,165.88320922851562,321.2034912109375,281.8772277832031,312.53277587890625,296.329833984375,327.8095397949219,332.7528991699219,361.21124267578125,42.05550765991211,22.88922119140625,68.28305053710938,63.07841491699219,142.23106384277344,153.93479919433594,31.084396362304688,75.1937026977539,86.86983489990234,156.0911102294922,173.7930450439453,84.4985580444336,84.53614807128906,162.07101440429688,175.35745239257812,31.733875274658203,80.91320037841797,100.08203887939453,80.36260223388672,90.90088653564453,28.475427627563477,plank
44,,96.50997874582238,92.62810903293733,143.58735129826957,,48.31946635867611,175.20424232474525,173.3933679304781,0.0,0.0,0.0,0.0,0.0,345.7783508300781,0.0,354.1368713378906,0.0,335.5547180175781,281.5718078613281,312.8656005859375,292.31072998046875,321.19317626953125,321.8071594238281,342.04180908203125,0.0,0.0,0.0,0.0,345.7783508300781,0.0,354.1368713378906,0.0,335.5547180175781,281.5718078613281,312.8656005859375,292.31072998046875,321.19317626953125,321.8071594238281,342.04180908203125,0.0,0.0,0.0,345.7783508300781,0.0,354.1368713378906,0.0,335.5547180175781,281.5718078613281,312.8656005859375,292.31072998046875,321.19317626953125,321.8071594238281,342.04180908203125,0.0,0.0,345.7783508300781,0.0,354.1368713378906,0.0,335.5547180175781,281.5718078613281,312.8656005859375,292.31072998046875,321.19317626953125,321.8071594238281,342.04180908203125,0.0,345.7783508300781,0.0,354.1368713378906,0.0,335.5547180175781,281.5718078613281,312.8656005859375,292.31072998046875,321.19317626953125,321.8071594238281,342.04180908203125,345.7783508300781,0.0,354.1368713378906,0.0,335.5547180175781,281.5718078613281,312.8656005859375,292.31072998046875,321.19317626953125,321.8071594238281,342.04180908203125,345.7783508300781,55.962379455566406,345.7783508300781,61.43992233276367,75.70326232910156,50.082942962646484,125.31431579589844,124.02513885498047,210.05044555664062,210.21363830566406,354.1368713378906,0.0,335.5547180175781,281.5718078613281,312.8656005859375,292.31072998046875,321.19317626953125,321.8071594238281,342.04180908203125,354.1368713378906,19.795833587646484,73.1674575805664,43.73268508911133,89.18431091308594,77.54810333251953,163.0577392578125,160.0949249267578,335.5547180175781,281.5718078613281,312.8656005859375,292.31072998046875,321.19317626953125,321.8071594238281,342.04180908203125,56.08329772949219,30.573637008666992,71.06574249267578,63.5134162902832,149.87435913085938,148.99794006347656,31.560203552246094,66.64772033691406,81.7143783569336,156.4336700439453,162.92945861816406,76.29693603515625,80.10448455810547,163.82496643066406,166.42588806152344,28.997543334960938,89.92001342773438,96.60765838623047,86.36141204833984,86.59796142578125,20.850448608398438,plank
45,,89.62860413816955,85.50842229495359,145.46083120646907,,52.30771285278952,175.41720762306625,169.92589945491608,0.0,0.0,0.0,0.0,0.0,355.2919921875,0.0,365.10650634765625,0.0,347.0938720703125,287.2261047363281,318.62054443359375,289.323974609375,320.8462829589844,306.5252380371094,329.7645263671875,0.0,0.0,0.0,0.0,355.2919921875,0.0,365.10650634765625,0.0,347.0938720703125,287.2261047363281,318.62054443359375,289.323974609375,320.8462829589844,306.5252380371094,329.7645263671875,0.0,0.0,0.0,355.2919921875,0.0,365.10650634765625,0.0,347.0938720703125,287.2261047363281,318.62054443359375,289.323974609375,320.8462829589844,306.5252380371094,329.7645263671875,0.0,0.0,355.2919921875,0.0,365.10650634765625,0.0,347.0938720703125,287.2261047363281,318.62054443359375,289.323974609375,320.8462829589844,306.5252380371094,329.7645263671875,0.0,355.2919921875,0.0,365.10650634765625,0.0,347.0938720703125,287.2261047363281,318.62054443359375,289.323974609375,320.8462829589844,306.5252380371094,329.7645263671875,355.2919921875,0.0,365.10650634765625,0.0,347.0938720703125,287.2261047363281,318.62054443359375,289.323974609375,320.8462829589844,306.5252380371094,329.7645263671875,355.2919921875,55.672142028808594,355.2919921875,58.5838737487793,78.69694519042969,53.446868896484375,128.52883911132812,125.75215148925781,208.5244598388672,210.337158203125,365.10650634765625,0.0,347.0938720703125,287.2261047363281,318.62054443359375,289.323974609375,320.8462829589844,306.5252380371094,329.7645263671875,365.10650634765625,18.60403823852539,78.4280776977539,48.13927459716797,98.41068267822266,83.67626953125,167.0933380126953,164.592529296875,347.0938720703125,287.2261047363281,318.62054443359375,289.323974609375,320.8462829589844,306.5252380371094,329.7645263671875,61.29453659057617,32.92951583862305,81.21961975097656,70.00506591796875,153.87411499023438,153.41407775878906,31.48997688293457,63.911949157714844,79.10482025146484,148.28720092773438,156.99334716796875,75.62722778320312,78.02023315429688,157.76890563964844,162.0933074951172,31.825437545776367,84.49162292480469,93.57767486572266,83.87469482421875,84.70043182373047,23.285579681396484,plank
46,,98.45770964048907,81.89305973329327,150.19307313139902,,55.474376382209606,174.52653729491823,168.3956228921314,0.0,0.0,0.0,0.0,0.0,350.7528991699219,0.0,363.204345703125,0.0,354.7431335449219,284.8724060058594,314.21380615234375,283.4647521972656,312.0306091308594,296.7298889160156,316.2370300292969,0.0,0.0,0.0,0.0,350.7528991699219,0.0,363.204345703125,0.0,354.7431335449219,284.8724060058594,314.21380615234375,283.4647521972656,312.0306091308594,296.7298889160156,316.2370300292969,0.0,0.0,0.0,350.7528991699219,0.0,363.204345703125,0.0,354.7431335449219,284.8724060058594,314.21380615234375,283.4647521972656,312.0306091308594,296.7298889160156,316.2370300292969,0.0,0.0,350.7528991699219,0.0,363.204345703125,0.0,354.7431335449219,284.8724060058594,314.21380615234375,283.4647521972656,312.0306091308594,296.7298889160156,316.2370300292969,0.0,350.7528991699219,0.0,363.204345703125,0.0,354.7431335449219,284.8724060058594,314.21380615234375,283.4647521972656,312.0306091308594,296.7298889160156,316.2370300292969,350.7528991699219,0.0,363.204345703125,0.0,354.7431335449219,284.8724060058594,314.21380615234375,283.4647521972656,312.0306091308594,296.7298889160156,316.2370300292969,350.7528991699219,52.1907844543457,350.7528991699219,54.3947868347168,77.60733795166016,54.166011810302734,134.68711853027344,132.2184295654297,218.03489685058594,221.97401428222656,363.204345703125,0.0,354.7431335449219,284.8724060058594,314.21380615234375,283.4647521972656,312.0306091308594,296.7298889160156,316.2370300292969,363.204345703125,9.465534210205078,78.43115997314453,49.53108596801758,108.54875183105469,96.14713287353516,182.87167358398438,183.24725341796875,354.7431335449219,284.8724060058594,314.21380615234375,283.4647521972656,312.0306091308594,296.7298889160156,316.2370300292969,70.28883361816406,42.03730392456055,99.24853515625,87.64958953857422,174.5799102783203,175.5022430419922,29.474231719970703,68.70101165771484,80.43794250488281,154.77125549316406,163.45364379882812,80.96990966796875,82.44781494140625,165.74208068847656,171.3229217529297,28.800556182861328,86.24469757080078,94.94459533691406,87.04935455322266,89.7557373046875,19.542396545410156,plank
47,,99.61686104453193,80.69059809972336,145.60184729207313,,61.49401675813319,175.88529414726554,167.38736402723245,0.0,0.0,0.0,0.0,0.0,354.7764892578125,0.0,368.2720947265625,0.0,349.3428955078125,285.3554382324219,312.71826171875,282.7061767578125,310.9369201660156,297.5504150390625,314.580810546875,0.0,0.0,0.0,0.0,354.7764892578125,0.0,368.2720947265625,0.0,349.3428955078125,285.3554382324219,312.71826171875,282.7061767578125,310.9369201660156,297.5504150390625,314.580810546875,0.0,0.0,0.0,354.7764892578125,0.0,368.2720947265625,0.0,349.3428955078125,285.3554382324219,312.71826171875,282.7061767578125,310.9369201660156,297.5504150390625,314.580810546875,0.0,0.0,354.7764892578125,0.0,368.2720947265625,0.0,349.3428955078125,285.3554382324219,312.71826171875,282.7061767578125,310.9369201660156,297.5504150390625,314.580810546875,0.0,354.7764892578125,0.0,368.2720947265625,0.0,349.3428955078125,285.3554382324219,312.71826171875,282.7061767578125,310.9369201660156,297.5504150390625,314.580810546875,354.7764892578125,0.0,368.2720947265625,0.0,349.3428955078125,285.3554382324219,312.71826171875,282.7061767578125,310.9369201660156,297.5504150390625,314.580810546875,354.7764892578125,51.092185974121094,354.7764892578125,58.793766021728516,80.53176879882812,57.6619758605957,139.51202392578125,135.45883178710938,224.22145080566406,226.44497680664062,368.2720947265625,0.0,349.3428955078125,285.3554382324219,312.71826171875,282.7061767578125,310.9369201660156,297.5504150390625,314.580810546875,368.2720947265625,21.78205680847168,82.95779418945312,55.886329650878906,115.93289184570312,102.54129791259766,191.37123107910156,190.4976043701172,349.3428955078125,285.3554382324219,312.71826171875,282.7061767578125,310.9369201660156,297.5504150390625,314.580810546875,65.10871887207031,39.91068649291992,94.3577880859375,82.45716857910156,171.8341827392578,171.95103454589844,27.521438598632812,71.17798614501953,81.34283447265625,159.2593994140625,165.80947875976562,82.99040985107422,83.90483093261719,169.8065185546875,173.84840393066406,28.352920532226562,88.18296813964844,94.83406829833984,89.50041198730469,91.00020599365234,17.03053092956543,plank
48,,103.23512643658951,152.52017322313574,134.6653757138054,40.599013256770974,75.54719927732613,174.99355830960704,168.43751927250025,0.0,0.0,0.0,0.0,341.6210632324219,372.7077941894531,0.0,383.45306396484375,0.0,368.8131408691406,301.6629333496094,320.8589782714844,291.3203430175781,311.3019714355469,295.3501281738281,307.83135986328125,0.0,0.0,0.0,341.6210632324219,372.7077941894531,0.0,383.45306396484375,0.0,368.8131408691406,301.6629333496094,320.8589782714844,291.3203430175781,311.3019714355469,295.3501281738281,307.83135986328125,0.0,0.0,341.6210632324219,372.7077941894531,0.0,383.45306396484375,0.0,368.8131408691406,301.6629333496094,320.8589782714844,291.3203430175781,311.3019714355469,295.3501281738281,307.83135986328125,0.0,341.6210632324219,372.7077941894531,0.0,383.45306396484375,0.0,368.8131408691406,301.6629333496094,320.8589782714844,291.3203430175781,311.3019714355469,295.3501281738281,307.83135986328125,341.6210632324219,372.7077941894531,0.0,383.45306396484375,0.0,368.8131408691406,301.6629333496094,320.8589782714844,291.3203430175781,311.3019714355469,295.3501281738281,307.83135986328125,34.86937713623047,341.6210632324219,69.3841552734375,341.6210632324219,68.41554260253906,55.4821891784668,46.156524658203125,129.5574951171875,132.5166778564453,210.3196563720703,213.69435119628906,372.7077941894531,42.50061798095703,372.7077941894531,49.36407470703125,75.44181823730469,58.8170280456543,137.12100219726562,134.7364044189453,214.76210021972656,216.1322479248047,383.45306396484375,0.0,368.8131408691406,301.6629333496094,320.8589782714844,291.3203430175781,311.3019714355469,295.3501281738281,307.83135986328125,383.45306396484375,17.198938369750977,82.56196594238281,63.38732147216797,119.38815307617188,111.09243774414062,189.71470642089844,188.9976348876953,368.8131408691406,301.6629333496094,320.8589782714844,291.3203430175781,311.3019714355469,295.3501281738281,307.83135986328125,69.80009460449219,51.24195861816406,102.20748138427734,94.32742309570312,173.42332458496094,173.12759399414062,19.24968910217285,77.78047943115234,85.5313491821289,158.70120239257812,163.49095153808594,83.50399780273438,86.73168182373047,164.16651916503906,167.60125732421875,20.660505294799805,81.0722427368164,85.7669448852539,80.06657409667969,81.72563934326172,12.57374382019043,plank
49,,65.30613657921407,69.80898660086916,137.08931422759454,,70.51744797252874,176.2170500956314,160.92865518579836,0.0,0.0,0.0,0.0,0.0,381.88818359375,0.0,392.35711669921875,0.0,372.01727294921875,297.0989074707031,320.9456787109375,281.4296569824219,312.2060241699219,276.74365234375,297.0633239746094,0.0,0.0,0.0,0.0,381.88818359375,0.0,392.35711669921875,0.0,372.01727294921875,297.0989074707031,320.9456787109375,281.4296569824219,312.2060241699219,276.74365234375,297.0633239746094,0.0,0.0,0.0,381.88818359375,0.0,392.35711669921875,0.0,372.01727294921875,297.0989074707031,320.9456787109375,281.4296569824219,312.2060241699219,276.74365234375,297.0633239746094,0.0,0.0,381.88818359375,0.0,392.35711669921875,0.0,372.01727294921875,297.0989074707031,320.9456787109375,281.4296569824219,312.2060241699219,276.74365234375,297.0633239746094,0.0,381.88818359375,0.0,392.35711669921875,0.0,372.01727294921875,297.0989074707031,320.9456787109375,281.4296569824219,312.2060241699219,276.74365234375,297.0633239746094,381.88818359375,0.0,392.35711669921875,0.0,372.01727294921875,297.0989074707031,320.9456787109375,281.4296569824219,312.2060241699219,276.74365234375,297.0633239746094,381.88818359375,50.492374420166016,381.88818359375,45.87751770019531,91.138427734375,70.79268646240234,143.98065185546875,139.3513641357422,220.03184509277344,218.4816131591797,392.35711669921875,0.0,372.01727294921875,297.0989074707031,320.9456787109375,281.4296569824219,312.2060241699219,276.74365234375,297.0633239746094,392.35711669921875,20.613210678100586,95.75151824951172,71.9496841430664,127.3028335571289,111.90778350830078,193.6638946533203,188.03054809570312,372.01727294921875,297.0989074707031,320.9456787109375,281.4296569824219,312.2060241699219,276.74365234375,297.0633239746094,75.20335388183594,51.36985778808594,110.70701599121094,99.09671020507812,181.10279846191406,177.28761291503906,23.873796463012695,64.46302032470703,78.03289794921875,144.54759216308594,149.24205017089844,75.12458801269531,78.90039825439453,154.1514892578125,155.8573760986328,32.512481689453125,80.16244506835938,85.32474517822266,82.0468978881836,79.14067840576172,20.342891693115234,plank
